Applicant_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Existing_Loans,Loan_Amount,Loan_Purpose,Eligibility,Approval_Probability
APP01888,50,Male,Self-Employed,279043,615,0,1167500,Vehicle,1,0.6734
APP01889,61,Male,Salaried,241085,510,2,1465362,Vehicle,1,0.6385
APP01890,21,Male,Business Owner,297555,779,4,591556,Home,1,0.8167
APP01891,25,Female,Salaried,173843,714,4,1088181,Vehicle,1,0.6659
APP01892,40,Male,Salaried,273966,572,2,1258756,Business,1,0.7549
APP01893,28,Female,Salaried,163117,737,2,874638,Vehicle,1,0.8346
APP01894,63,Male,Salaried,54714,781,1,987602,Home,1,0.503
APP01895,32,Female,Business Owner,190458,742,4,103375,Business,1,0.8119
APP01896,21,Female,Self-Employed,295706,608,2,714388,Education,1,0.7064
APP01897,40,Female,Business Owner,37026,621,4,332904,Vehicle,0,0.2738
APP01898,48,Female,Self-Employed,131147,636,0,1364559,Vehicle,1,0.5462
APP01899,63,Male,Salaried,56589,748,3,537930,Education,0,0.4968
APP01900,57,Male,Business Owner,133199,718,3,517866,Business,1,0.6323
APP01901,57,Female,Salaried,233574,850,2,1372481,Medical,1,0.833
APP01902,32,Male,Salaried,239340,548,2,543910,Home,1,0.6997
APP01903,57,Male,Self-Employed,79708,675,4,58423,Personal,1,0.5078
APP01904,64,Male,Salaried,95825,525,2,769904,Vehicle,0,0.4659
APP01905,48,Male,Salaried,76574,727,4,1106141,Business,1,0.5444
APP01906,35,Male,Self-Employed,257409,765,2,797189,Medical,1,0.7134
APP01907,26,Female,Self-Employed,211381,795,4,948974,Vehicle,1,0.6914
APP01908,64,Male,Salaried,89230,695,2,16220,Medical,1,0.7196
APP01909,40,Female,Unemployed,7710,526,1,904840,Home,0,0.2975
APP01910,34,Male,Self-Employed,272174,675,4,626139,Home,1,0.7149
APP01911,22,Female,Freelancer,244700,714,1,720114,Business,1,0.8108
APP01912,29,Male,Salaried,271514,599,1,137636,Medical,1,0.8084
APP01913,57,Female,Self-Employed,289491,658,1,510846,Medical,1,0.7687
APP01914,40,Female,Freelancer,251094,577,1,425721,Vehicle,1,0.5727
APP01915,46,Male,Self-Employed,173182,630,0,608780,Vehicle,1,0.7288
APP01916,49,Female,Business Owner,218242,752,3,291253,Education,1,0.7543
APP01917,21,Other,Salaried,207873,734,0,1455289,Personal,1,0.798
APP01918,55,Female,Salaried,149926,568,2,67326,Education,1,0.7678
APP01919,26,Female,Self-Employed,106147,623,2,1068440,Business,1,0.5344
APP01920,57,Male,Salaried,44199,684,3,359706,Vehicle,0,0.4641
APP01921,25,Female,Freelancer,208208,698,3,1132886,Vehicle,1,0.6377
APP01922,53,Male,Salaried,245868,626,3,391598,Education,1,0.823
APP01923,34,Male,Unemployed,9638,718,1,253415,Personal,0,0.3233
APP01924,32,Other,Unemployed,7756,677,0,817449,Vehicle,0,0.3574
APP01925,62,Male,Salaried,173063,473,2,1453613,Personal,1,0.6908
APP01926,40,Female,Salaried,178625,634,0,448701,Home,1,0.8444
APP01927,44,Female,Freelancer,245782,631,0,1142133,Vehicle,1,0.6461
APP01928,63,Female,Unemployed,5755,734,0,197460,Business,0,0.321
APP01929,54,Other,Salaried,299915,735,3,20372,Business,1,0.8922
APP01930,45,Male,Salaried,150607,546,3,509900,Personal,1,0.7181
APP01931,49,Male,Self-Employed,271834,715,2,1158626,Home,1,0.6541
APP01932,59,Male,Self-Employed,104876,674,2,343477,Home,1,0.6039
APP01933,51,Male,Salaried,192071,690,2,288427,Vehicle,1,0.9184
APP01934,63,Male,Business Owner,227959,630,0,1099433,Home,1,0.8315
APP01935,43,Male,Salaried,268722,675,3,1037945,Personal,1,0.8182
APP01936,64,Female,Salaried,69440,772,1,725030,Home,1,0.6274
APP01937,58,Female,Salaried,56655,688,0,105856,Vehicle,1,0.5836
APP01938,40,Male,Salaried,68039,676,4,434477,Home,1,0.6155
APP01939,43,Female,Salaried,97219,641,0,802539,Vehicle,1,0.6072
APP01940,36,Male,Self-Employed,211061,764,3,232368,Education,1,0.7307
APP01941,62,Male,Salaried,298388,577,4,831993,Home,1,0.7429
APP01942,28,Female,Salaried,119594,615,0,217746,Education,1,0.8309
APP01943,41,Female,Salaried,195623,572,3,1483400,Education,1,0.8041
APP01944,21,Female,Unemployed,614,696,3,1489485,Personal,0,0.3338
APP01945,28,Male,Salaried,184950,774,1,790985,Home,1,0.9078
APP01946,49,Female,Salaried,192229,653,0,748360,Vehicle,1,0.851
APP01947,52,Female,Self-Employed,30914,594,3,658431,Personal,0,0.2791
APP01948,58,Female,Unemployed,358,810,2,1292405,Business,0,0.4679
APP01949,25,Female,Salaried,252561,716,3,815064,Personal,1,0.7964
APP01950,42,Female,Self-Employed,212435,702,1,1106123,Personal,1,0.8142
APP01951,54,Female,Business Owner,120213,664,3,284244,Vehicle,1,0.6545
APP01952,21,Female,Self-Employed,62805,733,0,1368650,Business,1,0.5267
APP01953,46,Other,Salaried,151599,700,0,217977,Home,1,0.9355
APP01954,63,Female,Self-Employed,178775,641,4,479092,Education,1,0.7567
APP01955,30,Male,Salaried,215093,654,0,88944,Medical,1,0.9043
APP01956,50,Female,Self-Employed,99176,598,4,454056,Vehicle,0,0.4256
APP01957,38,Male,Business Owner,119799,588,2,625929,Business,0,0.4477
APP01958,37,Male,Salaried,123385,656,1,928965,Business,1,0.7784
APP01959,46,Female,Business Owner,260654,772,2,501592,Home,1,0.7713
APP01960,28,Female,Salaried,113919,597,4,1054733,Medical,1,0.5935
APP01961,60,Female,Business Owner,106462,746,3,1012220,Vehicle,0,0.4698
APP01962,32,Male,Self-Employed,204340,616,3,279861,Home,1,0.789
APP01963,47,Female,Salaried,190320,537,2,1268515,Medical,1,0.6737
APP01964,28,Male,Salaried,56159,723,3,1269120,Education,0,0.4624
APP01965,45,Other,Unemployed,10866,810,4,598310,Business,0,0.3594
APP01966,24,Other,Salaried,257974,611,1,194740,Vehicle,1,0.8408
APP01967,53,Female,Salaried,72800,554,0,1110221,Education,1,0.5671
APP01968,21,Female,Salaried,119626,716,4,825982,Medical,1,0.613
APP01969,39,Female,Self-Employed,143368,606,4,489367,Vehicle,1,0.5938
APP01970,51,Female,Self-Employed,199735,722,0,931080,Education,1,0.7624
APP01971,36,Male,Salaried,105903,772,0,575156,Home,1,0.712
APP01972,34,Male,Salaried,143998,706,1,1156615,Medical,1,0.6818
APP01973,25,Female,Salaried,266324,744,1,1236028,Home,1,0.9662
APP01974,61,Female,Salaried,258229,745,1,1457520,Medical,1,0.8605
APP01975,46,Male,Salaried,86748,759,3,1353520,Education,0,0.4835
APP01976,48,Female,Business Owner,66190,683,4,1259557,Vehicle,0,0.3745
APP01977,22,Male,Salaried,65318,742,0,188308,Personal,1,0.7151
APP01978,26,Male,Salaried,193090,693,4,580093,Home,1,0.8767
APP01979,29,Female,Salaried,149078,711,4,1045790,Vehicle,1,0.7125
APP01980,53,Female,Unemployed,8990,850,1,1171341,Business,0,0.3974
APP01981,61,Female,Unemployed,12762,699,1,1087264,Business,1,0.5079
APP01982,45,Male,Business Owner,181640,560,4,938567,Vehicle,1,0.5775
APP01983,33,Male,Salaried,186171,664,1,1343809,Vehicle,1,0.8327
APP01984,29,Female,Salaried,60814,655,3,459158,Business,0,0.4432
APP01985,33,Female,Salaried,215766,658,0,978057,Medical,1,0.733
APP01986,51,Male,Salaried,85204,756,4,567873,Business,1,0.5035
APP01987,61,Female,Self-Employed,57844,770,0,999243,Education,0,0.3413
APP01988,31,Male,Business Owner,273827,671,3,724364,Personal,1,0.824
APP01989,24,Female,Freelancer,270256,568,1,1308898,Education,1,0.6992
APP01990,54,Female,Business Owner,46518,687,2,260483,Home,0,0.4002
APP01991,58,Male,Salaried,48052,636,3,12438,Education,1,0.5959
APP01992,24,Male,Self-Employed,281346,696,2,365239,Home,1,0.7813
APP01993,58,Female,Salaried,94803,670,0,426428,Home,1,0.7317
APP01994,39,Female,Salaried,96524,777,4,475393,Home,1,0.6902
APP01995,26,Female,Business Owner,249582,701,1,1206631,Home,1,0.7286
APP01996,54,Female,Salaried,92021,636,3,810458,Business,0,0.4959
APP01997,38,Female,Salaried,236321,569,1,1440888,Home,1,0.8111
APP01998,33,Female,Salaried,27419,676,2,983248,Home,1,0.5196
APP01999,61,Female,Self-Employed,212964,676,2,853445,Home,1,0.7262
APP02000,43,Male,Business Owner,146831,659,4,61039,Home,1,0.7438
